event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ETH11060,2023-11-12,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Ethiopia),Prisoners (Ethiopia),Rioters,NA,NA,NA,Rioters only,NA,231,Eastern Africa,Ethiopia,Tigray,Mekelle Tigray,Mekelle,Mekele,13.5,39.4667,1,Deutsche Welle; EMS; ESAT; TIKVAH Ethiopia,Other-International,"On 12 November 2023, and for a second day, prisoners at Mekele correctional facility burned unspecified objects in their detention center in Mekelle, (Mekelle Tigray, Tigray), to demonstrate against what they say is, 'poor facilities at the center' and 'extended sentence, based on invalid judgments'. Prison guards claimed 'to have put the situation under control' (with unknown means), and holding discussions with the demonstrators to identify sources of their grievances. The incident happened a day after the deadly mob violence that resulted in around four prisoners being killed in the same facility (coded separately).",0,crowd size=no report,1702339533
ETH11039,2023-11-12,2023,1,Political violence,Violence against civilians,Attack,Fano Youth Militia,NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Amhara,Awi,Jawi,Dangur,11.79,36.1952,2,Oromiya Media Network,International,"On 12 November 2023, Fano militias opened fire and arbitrarily killed an unknown number of civilians in unspecified kebele (coded to Dangur) in Jawi woreda (Awi, Amhara), forcing residents to evacuate and flee to neighboring Benishangul/Gumuz region. Unspecified number of fatalities mentioned coded as 3.",3,NA,1700524101
ETH11049,2023-11-13,2023,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),Government of Ethiopia (2018-),Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,Finfine Special,Lege Tafo-Lege Dadi town,Lege Tafo,9.067,38.883,1,EMS,Other,"On 13 November 2023, unidentified armed group shot and killed the head of a committee established to demolish illegally constructed houses in Lege Tafo-Lege Dadi town (Sheger city, former Finfine Special zone, Oromia). The armed group fired many bullets and killed the official's guard too.",2,local administrators,1754410119
ETH11053,2023-11-13,2023,1,Strategic developments,Strategic developments,Other,Protesters (Ethiopia),Taxi Drivers (Ethiopia),Protesters,NA,NA,NA,Protesters only,NA,231,Eastern Africa,Ethiopia,Tigray,Mekelle Tigray,Mekelle,Mekele,13.5,39.4667,1,BBC News; Deutsche Welle; ESAT,International,"Strikes: On 13 November 2023, in a strike that lasted for four-days, taxi drivers and owners in Mekele (Mekelle, Tigray) stopped providing transport services opposing to a new tariff by the Regional Administration. However, three taxi associations in Mekele town has opposed to the strikes by the taxi drivers in the letters they wrote to the transport authority.",0,NA,1751939273
ETH11027,2023-11-13,2023,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Kebele Communal Militia (Ethiopia),NA,Identity militia,Political militia-Identity militia,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Dera,Ilu Goda Chafe,10.254,38.7499,1,Oromiya Media Network,International,"On 13 November 2023, Fano militia exchanged fire with Kebele communal militia in Ilu Goda Chafe kebele, Dera woreda (North Shewa, Oromia), after Fano entered the village and 'tried to attack and loot harvested crops'. Casualties unknown.",0,NA,1733789046
ETH11050,2023-11-14,2023,1,Political violence,Battles,Government regains territory,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Yaya Gulele,Daleti-2,9.6097,38.5739,1,Borkena Ethiopian News; Oromiya Media Network,National-International,"On 14 November 2023, ENDF clashed with OLF Shane in Daleti-2/Daleti town, Yaya Gulele woreda (North Shewa, Oromia), with ENDF taking control of the town shortly after. Casualties unknown.",0,NA,1762829418
ETH11031,2023-11-14,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Guji,Gora Dola,Wadera,5.5564,39.3904,2,Borkena Ethiopian News; Oromiya Media Network,National-International,"On 14 November 2023, ENDF exchanged fire with OLF Shane in a location between Gora Dola and Liben woreda (coded to Wadera, Guji, Oromia). Casualties unknown.",0,NA,1753970510
ETH11054,2023-11-14,2023,1,Strategic developments,Strategic developments,Other,Protesters (Ethiopia),Taxi Drivers (Ethiopia),Protesters,NA,NA,NA,Protesters only,NA,231,Eastern Africa,Ethiopia,Tigray,Mekelle Tigray,Mekelle,Mekele,13.5,39.4667,1,BBC News,International,"Strikes: On 14 November 2023, and for a second day, taxi drivers and owners in Mekele (Mekelle, Tigray) stopped providing transport services opposing to a new tariff by the Regional Administration. However, three taxi associations in Mekele town has opposed to the strikes by the taxi drivers in the letters they addressed to the transport authority.",0,NA,1751939273
ETH11064,2023-11-14,2023,2,Strategic developments,Strategic developments,Other,Civilians (Sudan),Refugees/IDPs (Ethiopia); Refugees/IDPs (Sudan),Civilians,NA,NA,NA,Civilians only,NA,231,Eastern Africa,Ethiopia,Amhara,West Gondar,Metema,Metema,12.9521,36.1563,2,UNOCHA; Xinhua,International,"Displacement: Around 14 November 2023 (as reported), hundreds of Sudanese refugees, returnees (Ethiopia), and asylum seekers fleeing the fighting in Sudan crossed to Ethiopia through Metema town (West Gondar, Amhara) and Kirmuk border town in Benishangul/Gumuz region. As of 14 November, 91,500 people including Ethiopian returnees, and Sudanese nationals entered the country since the fighting erupted in the Sudanese capital of Khartoum on April 15.",0,NA,1743462141
ETH11026,2023-11-14,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,Fano Youth Militia,NA,Political militia,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahirdar Zuria,Meshenti,11.4744,37.2762,2,EMS,Other,"On 14 November 2023, ENDF and Fano clashed in Yugdadi near Bahirdar (location coded to Meshenti, Bahirdar Zuria, West Gojam, Amhara). No further information available. Casualties unknown.",0,NA,1742254342
ETH11033,2023-11-15,2023,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Wara Jarso,Gohatsion,10.0031,38.2475,2,Wazema Radio,New media,"Around 15 November 2023 (week of), ENDF clashed with OLF Shane in unspecified location (coded to admin center, Gohatsion) in Wara Jarso woreda (North Shewa, Oromia), resulting in disruption of farming harvests by farmers. Casualties unknown.",0,NA,1760471015
ETH11025,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Amhara,North Wello,Habru,Sirinka,11.7578,39.6051,1,EMS,Other,"On 15 November 2023, ENDF launched a drone strike in Sirinka (Habru, North Wello, Amhara), killing five civilians. It is unknown whether the civilians were targeted. Following this, the state of emergency command post amended a curfew it previously imposed in Weldiya town banning any Bajaj movement from 6:00 p.m. to 5:30 a.m. Sirinka is 5 KM far from Weldiya.",5,NA,1759789823
ETH11067,2023-11-15,2023,1,Political violence,Violence against civilians,Attack,Police Forces of Ethiopia (2023-) South Ethiopia State Police,NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,South Ethiopia Region,Amaro,Amaro,Dano Tulto,5.7282,37.9079,1,ESAT; TIKVAH Ethiopia,Other-International,"On 15 November 2023, Southern Ethiopia Police physically assaulted civilians in Dano Tulto kebele (Amaro Liyu Woreda, Kore Zone, South Ethiopia Region). According to the government representative from Kore zone, the region passed a decision to organize 35 kebeles in cluster under one single Woreda and the residents of Dano kebele raised complaints claiming they should have their own woreda. Local elders who took written complaints (petitions) of the residents to the woreda administration were physically assaulted by police and one elder was hit with a barrel of a gun and sustained a bone fracture. Police continue arresting individuals whom it suspected of backing the complaints. The victims received medical treatment in Arbaminch Referral Hospital.",0,NA,1754563409
ETH11066,2023-11-15,2023,2,Political violence,Violence against civilians,Abduction/forced disappearance,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,Civilians (Ethiopia),NA,Civilians,Rebel group-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Dera,Gundo Meskel,10.25,38.7333,2,EMS,Other,"Around 15 November 2023 (week of), OLF Shane stopped seven private vehicles providing transport services for people and kidnapped individuals who speak Amharic language at an unspecified place near Gundo Meskel (Dera Woreda, North Shewa, Oromia). Families of the victims were requested to pay ransom from 100,000 ETB up to 1 million ETB.",0,NA,1754410119
ETH11032,2023-11-15,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Hidabu Abote,Ejere,9.9167,38.5167,2,Oromiya Media Network; Wazema Radio,New media-International,"On 15 November 2023, ENDF clashed with OLF Shane in Aftin, Alkochi Kare, Dire Bantu, Alamgana, and Haro Chalanko kebeles (coded to admin center, Ejere) in Hidabu Abote woreda (North Shewa, Oromia), resulting in unknown number of people getting killed and wounded in crossfire, and farm harvests being burned down. Unspecified number of fatalities mentioned coded as 3.",3,NA,1753970510
ETH11055,2023-11-15,2023,1,Strategic developments,Strategic developments,Other,Protesters (Ethiopia),Taxi Drivers (Ethiopia),Protesters,NA,NA,NA,Protesters only,NA,231,Eastern Africa,Ethiopia,Tigray,Mekelle Tigray,Mekelle,Mekele,13.5,39.4667,1,BBC News,International,"Strikes: On 15 November 2023, and for a third day, taxi drivers and owners in Mekele (Mekelle, Tigray) stopped providing transport services opposing to a new tariff by the Regional Administration. However, three taxi associations in Mekele town has opposed to the strikes by the taxi drivers in the letters they addressed to the transport authority.",0,NA,1751939273
ETH11029,2023-11-15,2023,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Military Forces of Ethiopia (2018-),NA,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahirdar Zuria,Meshenti,11.4744,37.2762,2,EMS,Other,"On 15 November 2023, Fano ambushed ENDF in Chimba near Bahirdar (location coded to Meshenti, Bahirdar Zuria, West Gojam, Amhara), killing 'many ENDF soldiers.' Unspecified number of fatalities coded as ten.",10,NA,1742254342
ETH11035,2023-11-16,2023,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,Farmers (Ethiopia),Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Degem,Yaya Haro,9.608,38.4843,1,Oromiya Media Network; Wazema Radio,New media-International,"Around 16 November 2023 (as reported), ENDF clashed with OLF Shane in Yaya Haro kebele, Degem woreda (North Shewa, Oromia), resulting in a farmer getting killed, along his four cattle, while he was looking after his cattle",1,NA,1762829418
ETH11068,2023-11-16,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Arsi,Merti,Abomsa,8.4875,39.8309,2,Oromiya Media Network,International,"On 16 November 2023, ENDF clashed with OLF Shane in Wataro Dino kebele in Merti woreda (location coded to Abomsa, Arsi, Oromia) resulting in unknown number of OLF getting killed and wounded. ENDF transported bodies of some OLF Shane who were killed in the battlefield and 'displayed' to the public in Abomsa town, for unknown reason. Unspecified number of fatalities mentioned coded as 3.",3,NA,1754958620
ETH12557,2023-11-16,2023,1,Political violence,Violence against civilians,Abduction/forced disappearance,Police Forces of Ethiopia (2018-) Oromia State Police,NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,East Shewa,Bishoftu town,Debre Zeyit,8.75,38.983,1,Ethiopia Human Rights Commission,Other,"On 16 November 2023, Oromia regional state police forcibly disappeared a civilian resident of Addis Ababa in Bishoftu/Debre Zeyit Bishoftu town (East Shewa, Oromia), after releasing him from detention in a police camp. The abductee was held incomunicado after he returned to the camp to collect his telephone taken from him during his first arrest. Families and friends were unable to know the whereabouts of the victim.",0,NA,1754563409
ETH11034,2023-11-16,2023,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Degem,Ali Doro,9.7698,38.5154,1,Oromiya Media Network; Wazema Radio,New media-International,"Around 16 November 2023 (as reported), ENDF clashed with OLF Shane in Lelisa Ali Doro kebele, Degem woreda (North Shewa, Oromia), resulting in disruption of farming harvests by farmers. Casualties unknown.",0,NA,1753970510
ETH11069,2023-11-16,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Dega,Dega,8.5833,36.1123,2,Oromiya Media Network,International,"On 16 November 2023, ENDF clashed with OLF Shane for three days at an unspecified location in Dega woreda (location coded to admin center, Dega, Buno Bedele, Oromia), Mergisa, Terkanfeta and Shimal Tokkee kebeles (coded separately), Chaman Bareda (coded separately), and unspecified location in Meko woreda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 1.",1,NA,1753970510
ETH11070,2023-11-16,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Chwaka,Ilu Harer,8.9121,36.1343,2,Oromiya Media Network,International,"On 16 November 2023, ENDF clashed with OLF Shane for three days, in Mergisa, Terkanfeta and Shimal Tokkee kebeles (locations coded to admin centre, Ilu Harer in Chwaka/Chewaka woreda, Buno Bedele, Oromia), Dega woreda (coded separately), Chaman Bareda (coded separately), and unspecified location in Meko woreda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 1.",1,NA,1753970510
ETH11071,2023-11-16,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Dabo Hana,Kone Town,8.6897,36.285,2,Oromiya Media Network,International,"On 16 November 2023, ENDF clashed with OLF Shane for three days in Chaman Bareda kebele in Dabo Hana woreda (location coded to Kone Town, Buno Bedele, Oromia), Mergisa, Terkanfeta and Shimal Tokkee kebeles (coded separately), Dega woreda (coded separately), and unspecified location in Meko woreda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 1.",1,NA,1753970510
ETH11072,2023-11-16,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Meko,Meko,8.7107,36.0196,2,Oromiya Media Network,International,"On 16 November 2023, ENDF clashed with OLF Shane for three days, in unspecified location in Meko woreda (location coded to admin center, Meko, Buno Bedele, Oromia), Chaman Bareda kebele in Dabo Hana woreda (coded separately), Mergisa, Terkanfeta and Shimal Tokkee kebeles (coded separately), and Dega woreda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 1.",1,NA,1753970510
ETH11113,2023-11-16,2023,1,Political violence,Battles,Armed clash,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,Military Forces of Ethiopia (2018-),NA,State forces,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Meko,Meko,8.7107,36.0196,1,ESAT,International,"On 16 November 2023, OLF Shane faction clashed with government security forces (coded as ENDF) in Meko town (Buno Bedelle, Oromia). After the clash, security forces retreated from the town and OLF robbed many stores, kidnapped few residents, raided cattle belonging to residents and torched residents' houses. The kidnapped individuals were subsequently released after paying ransom ranging from 280,000 ETB to 300,000 ETB. Some of the residents were displaced to the zonal capital, Bedelle town, fearing for their lives. Casualties unknown.",0,NA,1753970510
ETH11036,2023-11-16,2023,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Yaya Gulele,Wabe,9.6333,38.65,2,Oromiya Media Network,International,"Around 16 November 2023 (as reported), ENDF clashed with OLF Shane in unspecified location (coded to Wabe) in Yaya Gulele woreda (North Shewa, Oromia). Casualties unknown.",0,NA,1753954363
ETH11056,2023-11-16,2023,1,Strategic developments,Strategic developments,Other,Protesters (Ethiopia),Taxi Drivers (Ethiopia),Protesters,NA,NA,NA,Protesters only,NA,231,Eastern Africa,Ethiopia,Tigray,Mekelle Tigray,Mekelle,Mekele,13.5,39.4667,1,BBC News,International,"Strikes: On 16 November 2023, and for a fourth day, taxi drivers and owners in Mekele (Mekelle, Tigray) stopped providing transport services opposing to a new tariff by the Regional Administration. However, three taxi associations in Mekele town has opposed to the strikes by the taxi drivers in the letters they addressed to the transport authority.",0,NA,1751939273
ETH11030,2023-11-16,2023,2,Political violence,Battles,Armed clash,Anyuak Ethnic Militia (Ethiopia),NA,Identity militia,Nuer Ethnic Militia (Ethiopia),NA,Identity militia,Identity militia-Identity militia,NA,231,Eastern Africa,Ethiopia,Gambela,Itang Special woreda,Itang,Itang,8.2,34.2667,2,EMS,Other,"Around 16 November 2023 (as reported), a clash between Anyuak Ethnic Militia and Nuer Ethnic Militia begun in Itang Woreda (location coded to Itang, Itang Special woreda, Gambela). ENDF moved to the area to control the conflict. No further information is available and casualties unknown.",0,NA,1709590324
ETH11045,2023-11-17,2023,2,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,West Shewa,Jeldu,Shikute,9.3833,38.0167,2,Oromiya Media Network,International,"Around 17 November 2023 (as reported), government forces (coded as ENDF) shot and killed four people in Gambela kebele (a location coded to admin center, Shikute) in Jeldu woreda (West Shewa, Oromia), after accusing them of being associated with OLF Shane.",4,NA,1754410119
ETH11073,2023-11-17,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Dega,Dega,8.5833,36.1123,2,Oromiya Media Network,International,"On 17 November 2023, for a second day, ENDF clashed with OLF Shane, in an unspecified location in Dega woreda (location coded to admin center, Dega, Buno Bedele, Oromia), Mergisa, Terkanfeta and Shimal Tokkee kebeles (coded separately), and Chaman Bareda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 1.",1,NA,1753970510
ETH11074,2023-11-17,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Chwaka,Ilu Harer,8.9121,36.1343,2,Oromiya Media Network,International,"On 17 November 2023, for a second day, ENDF clashed with OLF Shane, in Mergisa, Terkanfeta and Shimal Tokkee kebeles (locations coded to admin centre, Ilu Harer in Chwaka/Chewaka woreda, Buno Bedele, Oromia), Dega woreda (coded separately), and Chaman Bareda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 1.",1,NA,1753970510
ETH11075,2023-11-17,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Dabo Hana,Kone Town,8.6897,36.285,2,Oromiya Media Network,International,"On 17 November 2023, for a second day, ENDF clashed with OLF Shane in Chaman Bareda kebele in Dabo Hana woreda (location coded to Kone Town, Buno Bedele, Oromia), Mergisa, Terkanfeta and Shimal Tokkee kebeles (coded separately), Dega woreda (coded separately), and unspecified location in Meko woreda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 1.",1,NA,1753970510
ETH11076,2023-11-17,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Meko,Meko,8.7107,36.0196,2,Oromiya Media Network,International,"On 17 November 2023, for a second day, ENDF clashed with OLF Shane, in unspecified location in Meko woreda (location coded to admin center, Meko, Buno Bedele, Oromia), Chaman Bareda kebele in Dabo Hana woreda (coded separately), Mergisa, Terkanfeta and Shimal Tokkee kebeles (coded separately), and Dega woreda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 1.",1,NA,1753970510
ETH11085,2023-11-18,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Yaya Gulele,Daleti-2,9.6097,38.5739,2,VOA,International,"On 18 November 2023, ENDF clashed with the OLF Shane in Daleti-2 and Gode Jeba in Yaya Gulele Woreda (locations coded to Daleti-2, North Shewa, Oromia). Casualties unknown.",0,NA,1762829418
ETH11078,2023-11-18,2023,1,Political violence,Violence against civilians,Attack,Fano Youth Militia,NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Amhara,West Gojam,Bure town,Bure,10.7,37.067,2,EMS,Other,"On 18 November 2023, Fano militia killed many civilians (uncorroborated) and burned dozens of houses in Fetan Sontom and Boko Tabom kebeles of Bure woreda (location coded to the admin center Bure, Bure town, West Gojam, Amhara). According to the eyewitnesses from the area, the armed group possessed 'heavy weapons and call themselves Fanos'. Many individuals were displaced to nearby forests fearing for their lives. Unspecified number of fatalities coded as 10 due to the large scale of the attack resulting in 'many' deaths.",10,NA,1762829418
ETH11077,2023-11-18,2023,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Military Forces of Ethiopia (2018-),NA,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,North Wello,Guba Lafto,Gobiye,11.8602,39.6713,2,EMS,Other,"On 18 November 2023, Fano claimed to have ambushed two military convoys transporting ENDF soldiers in Kulkwal Amba Kebele near Gobiye town (Guba Lafto woreda, North Wello, Amhara), killing many ENDF soldiers. Unspecified number of fatalities coded as 10 (majority of the ENDF soldiers in the two military vehicles were killed). Six ENDF soldiers that were wounded at this front received a medical treatment in Gobiye health station.",10,NA,1759789823
ETH11088,2023-11-18,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Degem,Gulele,9.7833,38.6667,1,VOA,International,"On 18 November 2023, ENDF attacked civilians in Gulele town, Degem Woreda (North Shewa, Oromia) after a clash with the OLF-Shane. ENDF killed three civilians accusing them for spying for the OLF-Shane. Oromia Government's Communication Bureau spokesperson denied responsibility for the killing and blamed it on the OLF-Shane.",3,NA,1754410119
ETH11079,2023-11-18,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Arsi,Hitosa,Iteya,8.1333,39.2333,2,Oromiya Media Network,International,"On 18 November 2023, ENDF clashed with OLF Shane in Danisa Yuya Moye kebele in Hitosa woreda (location coded to admin center, Iteya, Arsi, Oromia), resulting in unknown number of civilians getting killed and wounded. Unspecified number of fatalities mentioned coded as 3.",3,NA,1753970510
ETH11080,2023-11-18,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Dega,Dega,8.5833,36.1123,2,Oromiya Media Network,International,"On 18 November 2023, and for a third day, ENDF clashed with OLF Shane, in an unspecified location in Dega woreda (location coded to admin center, Dega, Buno Bedele, Oromia), Mergisa, Terkanfeta and Shimal Tokkee kebeles (coded separately), and Chaman Bareda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 1.",1,NA,1753970510
ETH11081,2023-11-18,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Chwaka,Ilu Harer,8.9121,36.1343,2,Oromiya Media Network,International,"On 18 November 2023, for a third day, ENDF clashed with OLF Shane, in Mergisa, Terkanfeta and Shimal Tokkee kebeles (locations coded to admin centre, Ilu Harer in Chwaka/Chewaka woreda, Buno Bedele, Oromia), Dega woreda (coded separately), and Mergisa, Terkanfeta and Shimal Tokkee kebeles (locations coded to admin centre, Ilu Harer in Chwaka/Chewaka woreda, Buno Bedele, Oromia), Dega woreda (coded separately), and Chaman Bareda (coded separately) Bareda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 1.",1,NA,1753970510
